311_1;0.743117916;0.862652731;0.377741793;2.735.757.397;6.067.569.557;0.219049021;0.185337848;2.277.491.535;0.19446489;2.379.508.317;1.081.554.541;0.355365818;0.383630208;0.29942588;0.956131312;0.790961284;1.897.836.008;1.711.026.056;0.387163256;0.856469895;0.537612248;0.386132784;0.175621964;1.491.240.983;4.112.615.928;1.463.712.645;0.272044752;0.28764905;0.790078021;0.168555866;0.421610481;2.620.197.262;0.387163256;0.517297218;0.373767113;0.872368615;0.796702488;0.540850876;0.651258649;0.523332843;0.407478286;0.54659208;0.225084646;0.201228184;0.908532644;0.191338074;0.94272786;0.28539108;0.294117647;1.347.123.465;0.115901745;0.226244344;0.192243051;0.138655462;0.129411765;0.157918552;0.182546865;0.13697479;0.233548804;0.132579186;0.355074337;0.233484163;1.127.407.886;168.332.256;0.137879767;1.177.892.696;0.67498384;0.178474467;0.13852618;0.178603749;0.138655462;;0.440142211;0.129605688;0.165287654;0.163994829;1.297.220.427;Control;Memantine;C/S;c-CS-m
311_2;0.711479945;0.807053942;0.351590595;2.546.887.967;5.595.573.997;0.199170124;0.165975104;2.118.810.512;0.174688797;2.050.484.094;107.593.361;0.331950207;0.346196404;0.250207469;0.894467497;0.727524205;1.753.803.596;1.525.172.891;0.367496542;0.810511757;0.555325035;0.357399723;0.163070539;1.348.547.718;369.253.112;1.393.914.246;0.246473029;0.259197787;0.741355463;0.158644537;0.389626556;2.422.959.889;0.362102351;0.480359613;0.361410788;0.818118949;0.66417704;0.478838174;0.598340249;0.474965422;0.36473029;0.482710927;0.216459198;0.187840532;0.893488372;0.193156146;0.963388704;0.278737542;0.380730897;1.150.631.229;0.106644518;0.212956811;0.191827243;0.111362126;0.134219269;0.148637874;0.184186047;0.136345515;0.233820598;0.129568106;0.373621262;0.235149502;1.137.009.967;1.693.820.598;0.128837209;1.115.681.063;0.684252492;0.176079734;0.132093023;0.14358804;0.111362126;;0.454352159;0.117009967;0.162857143;0.15820598;1.363.189.369;Control;Memantine;C/S;c-CS-m
311_3;0.704633205;0.802537231;0.350110314;2.467.733.039;5.548.400.441;0.20532267;0.165057915;210.728.075;0.171400993;1.938.913.403;1.065.637.066;0.326668505;0.342112521;0.243243243;0.894373966;0.742553778;1.757.170.436;1.521.097.628;0.388306674;0.812327634;0.528130171;0.362520684;0.165609487;1.345.421.953;3.684.914.506;1.378.240.485;0.24310535;0.275096525;0.739520132;0.15471594;0.393546608;2.415.471.594;0.35314396;0.491174848;0.348731384;0.831081081;0.611141754;0.457391065;0.582322118;0.457253172;0.35452289;0.464423607;0.193188086;0.183455185;0.885729759;0.196723531;0.975494178;0.281004603;0.400961278;1.176.617.926;0.098361766;0.183861359;0.186704576;0.112036285;0.139859193;0.152382887;0.185824533;0.133563499;0.230232873;0.129637151;0.388302193;0.237544002;114.798.267;1.791.835.906;0.13633902;1.044.476.036;0.713850528;0.174248578;0.131126455;0.132886542;0.112036285;;0.45450853;0.111088546;0.157730842;0.15854319;1.404.481.451;Control;Memantine;C/S;c-CS-m
311_4;0.677359194;0.770234987;0.356396867;2.563.222.678;4.975.195.822;0.228086535;0.186497576;2.259.045.132;0.190973517;2.167.847.818;0.977620291;0.358261843;0.3769116;0.264826557;0.895188363;0.730511003;1.711.115.256;1.654.792.988;0.406564715;0.784222305;0.520701231;0.403767251;0.18537859;1.289.444.237;3.514.546.811;13.461.395;0.274897426;0.283289817;0.726594554;0.171391272;0.416822081;2.328.422.231;0.398358821;0.520887728;0.404513241;0.876725103;0.774337934;0.503543454;0.630175308;0.497762029;0.4000373;0.538791496;0.232935472;0.205355662;0.890399602;0.189935334;0.9568065;0.291245233;0.283037639;1.188.028.519;0.117476372;0.22989554;0.188028519;0.111507213;0.13753938;0.151052893;0.181976455;0.130658266;0.22641353;0.118719947;0.36345548;0.229646825;1.148.731.554;16.362.129;0.149975129;109.053.225;0.67924059;0.195655778;0.157685293;0.18239098;0.111507213;;0.458547505;0.156690433;0.180152545;0.195738683;1.170.038.136;Control;Memantine;C/S;c-CS-m
311_5;0.591572123;0.678768233;0.312479741;2.164.181.524;4.313.938.412;0.195786062;0.161102107;1.975.688.817;0.16191248;1.768.719.611;0.838573744;0.306320908;0.323824959;0.230145867;0.768557536;0.613614263;1.469.692.058;1.333.063.209;0.388006483;0.672447326;0.487682334;0.338897893;0.158184765;1.070.340.357;2.944.894.652;1.179.578.606;0.229659643;0.239222042;0.634035656;0.150567261;0.364343598;200.713.128;0.327066451;0.44165316;0.349918963;0.764829822;0.605024311;0.409562399;0.544570502;0.4273906;0.337439222;0.435008104;0.204862237;0.168971587;0.85944179;0.193864722;0.97837566;0.280445897;0.353029922;1.092.615.875;0.100159249;0.205263599;0.182549661;0.100578325;0.12672869;0.160841505;0.178610343;0.14231833;0.236191434;0.126812505;0.364428799;0.22864806;1.102.087;165.702.791;0.144162266;1.020.870.003;0.685692733;0.188165284;0.169139217;0.16377504;0.100578325;;0.42502724;0.126896321;0.17299472;0.16997737;1.272.986.338;Control;Memantine;C/S;c-CS-m
311_6;0.618517229;0.716672468;0.319700661;2.285.938.044;4.571.179.951;0.206926558;0.171597633;2.127.044.901;0.174556213;1.767.316.394;0.871388792;0.324399582;0.337278107;0.248868778;0.831360947;0.667942917;1.563.696.485;1.403.411.069;0.403237034;0.717020536;0.504524887;0.378698225;0.173512008;1.123.564.219;3.127.567.003;1.251.827.358;0.234075879;0.255482074;0.686042464;0.156978768;0.382004873;2.112.077.967;0.36407936;0.482944657;0.37086669;0.831534981;0.617298991;0.416637661;0.57239819;0.432822833;0.342151062;0.449356074;0.213713888;0.166736595;0.857766216;0.186120668;1.000.503.482;0.261139549;0.362339515;1.113.535.286;0.089955526;0.188805908;0.182092809;0.110682219;0.133506755;0.147184694;0.195435093;0.131408912;0.224888814;0.123269279;0.386842326;0.227993623;1.102.290.845;1.652.261.475;0.132835445;1.047.243.434;0.702525803;0.179575396;0.14349249;0.143072921;0.110682219;;0.439456239;0.117059663;0.17135185;0.159939582;1.279.936.226;Control;Memantine;C/S;c-CS-m
311_7;0.702608291;0.69958081;0.387750349;2.437.587.331;4.449.231.486;0.258500233;0.197019096;2.091.057.289;0.182114578;2.171.401.956;0.886353051;0.343269679;0.388448999;0.321145785;0.900791803;0.692594318;1.655.798.789;1.671.169.073;0.421052632;0.772706102;0.492081975;0.397997205;0.197019096;1.136.003.726;3.235.211.924;1.267.582.673;0.274336283;0.266884024;0.684909176;0.187936656;0.424778761;2.078.947.368;0.4035864;0.556823475;0.435491383;0.909874243;0.828598044;0.505356311;0.654867257;0.505822077;0.433628319;0.55193293;0.281089893;0.1732848;0.804103243;0.19159497;0.954555482;0.283256122;0.243437017;1.105.559.232;0.113059784;0.223472314;0.193470108;0.104897419;0.135120229;0.143613501;0.167218178;0.130266931;0.200419148;0.107875579;0.367196117;0.237480697;1.116.589.455;1.562.761.968;0.153540702;1.178.138.098;0.679020516;0.194352526;0.167879991;0.202294286;0.104897419;;0.407346128;0.14802559;0.215089345;0.239907346;1.178.248.401;Control;Memantine;C/S;c-CS-m
311_8;0.598868778;0.690271493;0.349773756;2.308.371.041;4.229.411.765;0.221493213;0.187104072;2.045.475.113;0.176696833;1.922.171.946;0.850452489;0.34638009;0.369457014;0.27918552;0.85;0.654751131;1.580.316.742;1.516.289.593;0.417647059;0.743438914;0.473076923;0.37760181;0.184162896;1.112.217.195;3.119.004.525;1.261.312.217;0.263348416;0.264253394;0.669230769;0.181900452;0.411085973;2.043.438.914;0.381447964;0.530769231;0.4260181;0.883936652;0.720135747;0.446832579;0.616968326;0.484162896;0.413800905;0.554298643;0.25520362;0.159954879;0.768527919;0.190073322;0.963338973;0.282910321;0.323068246;0.988832487;0.096559504;0.213987592;0.181725888;0.112351946;0.147772138;0.150592217;0.159052453;0.14393683;0.215454033;0.110434292;0.349125776;0.236999436;1.062.380.147;1.611.957.135;0.150592217;1.118.668.923;0.691483362;0.192329385;0.167399887;0.178341794;0.112351946;;0.471517202;0.147208122;0.234179357;0.197067118;1.219.966.159;Control;Memantine;C/S;c-CS-m
311_9;0.561866554;0.641891892;0.308488176;2.157.728.041;4.020.692.568;0.216427365;0.173775338;1.940.878.378;0.168074324;1.728.040.541;0.822212838;0.317356419;0.327702703;0.236908784;0.794552365;0.615498311;1.475.717.905;1.347.339.527;0.404349662;0.685388514;0.39379223;0.353885135;0.166173986;1.020.481.419;2.804.265.203;117.504.223;0.226351351;0.244721284;0.620777027;0.16722973;0.378378378;1.910.261.824;0.357896959;0.505489865;0.383445946;0.836993243;0.633657095;0.406461149;0.567778716;0.421030405;0.349873311;0.448902027;0.228673986;0.15247678;0.717713401;0.18697479;0.937748784;0.280296329;0.312030075;0.982529854;0.086023883;0.186532508;0.166850951;0.1036046;0.121295887;0.145400265;0.153803627;0.129478107;0.216718266;0.118863335;0.366430783;0.231203008;1.060.039.805;1.582.706.767;0.142525431;0.979544449;0.683989385;0.181888545;0.155462185;0.160437859;0.1036046;;0.444272446;0.134453782;0.189849624;0.183547103;1.246.130.031;Control;Memantine;C/S;c-CS-m
311_10;0.55097021;0.561355562;0.320852692;219.786.827;3.558.895.873;0.237769882;0.194588685;1.783.820.716;0.178190763;1.831.374.693;0.711943154;0.334244329;0.356654824;0.269199235;0.822629134;0.614648811;1.424.706.204;1.393.823.449;0.394643345;0.660836294;0.469527193;0.375512435;0.192948893;0.953812517;2.594.698.005;1.094.014.758;0.26591965;0.258540585;0.607816343;0.179557256;0.376878929;1.766.329.598;0.399836021;0.573927303;0.478272752;0.891773709;0.838480459;0.494124078;0.613555616;0.491117792;0.441104127;0.547144028;0.318939601;0.165345723;0.787100301;0.190762503;0.98305548;0.269062585;0.251571468;1.017.627.767;0.121754578;0.249931675;0.169171905;0.10426346;0.132959825;0.144438371;0.164252528;0.099754031;0.193222192;0.102896966;0.400792566;0.245285597;1.045.777.535;1.574.883.848;0.16602897;1.154.413.774;0.677234217;0.218912271;0.19363214;0.198961465;0.10426346;;0.430308828;0.170811697;0.228614376;0.233123804;1.077.480.186;Control;Memantine;C/S;c-CS-m
311_11;0.538412899;0.701865318;0.384445147;2.482.137.212;4.109.705.975;0.288017705;0.223205817;2.082.832.754;0.202023396;196.522.289;0.839076826;0.402782169;0.416376857;0.346506481;0.934555801;0.699019918;1.640.847.297;1.531.773.633;0.472020234;0.742333228;0.498261144;0.426177679;0.241226684;1.091.368.954;287.006.007;1.314.890.926;0.296553905;0.306670882;0.69459374;0.21877964;0.46095479;2.034.144.799;0.447992412;0.651596586;0.559595321;1.035.093.266;0.859943092;0.550742966;0.734429339;0.562440721;0.5042681;0.596901676;0.39203288;0.15010917;0.746724891;0.193504367;0.929039301;0.260917031;0.29121179;0.895469432;0.095387555;0.198826419;0.165938865;0.097980349;0.125545852;0.147379913;0.155977074;0.133324236;0.19268559;0.105758734;0.413891921;0.255049127;1.031.386.463;1.554.312.227;0.165393013;1.068.367.904;0.657068777;0.177128821;0.222434498;0.170032751;0.097980349;;0.40625;0.167849345;0.216975983;0.206741266;1.144.377.729;Control;Memantine;C/S;c-CS-m
311_12;0.521126761;0.583045442;0.304278501;2.053.414.829;3.381.344.672;0.251660909;0.189476482;1.800.956.683;0.178049429;151.767.207;0.733988839;0.317565772;0.327664098;0.292319957;0.774647887;0.588094605;1.352.112.676;1.216.848.259;0.404996014;0.609619984;0.445920808;0.365399947;0.193994154;0.910975286;2.401.541.323;1.117.193.728;0.243954292;0.247408982;0.592080787;0.183630082;0.395163433;1.705.022.588;0.386925326;0.552218974;0.458942333;0.854371512;0.672601648;0.439808663;0.592612277;0.450969971;0.410045177;0.478341749;0.30029232;0.152730856;0.740990991;0.192989865;0.958333333;0.251126126;0.313907658;0.926238739;0.086148649;0.191722973;0.154279279;0.110078829;0.132460586;0.149774775;0.161317568;0.137528153;0.204673423;0.104448198;0.406109234;0.244650901;1.045.326.577;1.584.881.757;0.157657658;1.027.167.793;0.688344595;0.181869369;0.179757883;0.168637387;0.110078829;;0.389358108;0.148226351;0.269003378;0.243806306;1.238.457.207;Control;Memantine;C/S;c-CS-m
